season,date,game_pk,pitcher_id,lineup_ids,actual_k,exp_k,p_k_≥6.5
2024,2024-04-06,747140,608331,"660670,645277,663586,621566,542303,671739,606115,518595,672284",5,5.0775,0.251
2024,2024-04-06,746575,641302,"650490,664040,668227,670623,680700,623912,642708,666163,642350",4,5.0,0.2295
2024,2024-04-06,746575,663372,"453568,663898,666134,553869,641857,595909,678662,669911,686668",10,4.992,0.237
2024,2024-04-06,745359,650633,"593428,665487,630105,592518,673490,640492,669134,642180,701538",4,5.085,0.251
2024,2024-04-06,745359,676775,"808982,527038,624585,624424,656305,642731,573262,608596,605113",1,5.065,0.246
2024,2024-04-06,746248,676477,"680776,624512,646240,641933,807799,671213,677800,657136,665839",4,5.03,0.2425
2024,2024-04-06,746248,672282,"543685,694384,545361,621493,543305,681351,650859,666160,687263",12,5.0095,0.26
2024,2024-04-07,745523,665152,"683002,668939,663624,623993,676059,669720,656775,543510,622761",6,5.107,0.2605
2024,2024-04-07,745523,594835,"665833,668804,663647,669261,656582,642133,658668,669707,680779",4,4.9735,0.242
2024,2024-04-07,744871,650911,"656941,607208,547180,592663,664761,592206,593160,681082,669016",1,4.965,0.2475
2024,2024-04-07,744871,669022,"696285,608385,657041,608336,608841,656180,545121,702358,683083",6,4.9665,0.2435
2024,2024-04-07,747141,669194,"606466,682998,666971,572233,553993,664983,677942,672515,621028",7,4.9875,0.242
2024,2024-04-07,747141,519242,"660670,645277,663586,621566,542303,671739,606115,672284,644433",6,5.145,0.263
2024,2024-04-07,745765,670102,"543807,665489,666182,672386,624415,676391,676914,643396,595281",5,5.0565,0.2565
2024,2024-04-07,745765,661563,"650402,665742,592450,519203,519317,657077,683011,669224,665828",8,5.0185,0.238
2024,2024-04-07,746734,640455,"607043,596019,624413,682626,683146,516782,621438,643446,664056",6,5.0775,0.2525
2024,2024-04-07,746734,671096,"663697,668715,687952,600869,666181,682829,641584,571912,605361",4,5.056,0.2445
2024,2024-04-07,746493,671212,"687231,680869,668709,671732,664913,605204,676116,669127,669397",6,5.0815,0.255
2024,2024-04-07,746493,656427,"628451,682985,679529,663837,690993,592192,570482,656716,608348",5,4.9395,0.238
2024,2024-04-07,746330,676979,"543257,660162,657757,683734,643217,666150,672820,657557,686676",5,5.035,0.2535
2024,2024-04-07,746330,679525,"672580,677951,624428,521692,680118,669004,592669,666023,664728",3,5.0755,0.2555
2024,2024-04-07,746003,676106,"641487,669392,593871,649966,670042,664238,668942,686527,664874",6,5.032,0.2505
2024,2024-04-07,746003,607067,"687401,661388,642715,641343,596142,686217,694192,655316,663368",3,5.0505,0.2435
2024,2024-04-07,745198,676974,"650333,656896,669394,660644,660821,641313,650559,624503,542194",3,5.072,0.2615
2024,2024-04-07,745198,502043,"680977,686780,672279,671056,669357,691023,676475,691026,687363",5,5.1095,0.2515
2024,2024-04-07,746895,694813,"605141,660271,666211,669257,681546,571771,621035,666158,500743",5,5.0055,0.2515
2024,2024-04-07,746895,684007,"664023,673548,641355,666624,621020,683737,663538,643565,665804",3,5.065,0.255
2024,2024-04-07,746574,686752,"650490,664040,642708,670623,680700,676609,668853,642350,666163",11,5.1165,0.2585
2024,2024-04-07,746574,641712,"663898,678662,641857,592178,666134,669911,686668,595909,553869",4,4.9835,0.248
2024,2024-04-07,745362,663362,"593428,665487,630105,592518,673490,688363,642180,701538,669134",5,5.062,0.2605
2024,2024-04-07,745362,657277,"808982,666149,624585,624424,656305,642731,596103,672275,605113",3,5.1655,0.2715
2024,2024-04-07,746251,656557,"680776,666915,641933,671213,807799,665839,678882,624512,666152",7,5.051,0.255
2024,2024-04-07,746251,681217,"543685,694384,545361,621493,592273,593934,642136,666176,650859",7,5.015,0.243
2024,2024-04-07,745032,669854,"514888,670541,663656,608324,673237,547989,676801,665161,676694",4,5.1035,0.258
2024,2024-04-07,745032,641540,"543760,608369,694671,666969,679822,677649,641680,669701,608671",7,5.0035,0.235
2024,2024-04-08,746654,621383,"543257,660162,657757,683734,643217,666150,657557,686676,670032",5,4.985,0.2385
2024,2024-04-08,746654,663474,"680757,608070,681807,647304,671289,657656,665926,595978,677587",2,4.9835,0.233
2024,2024-04-08,745761,666200,"624503,650559,605137,669394,641313,541645,656896,660644,663743",4,5.1055,0.248
2024,2024-04-08,745761,641482,"650402,665742,592450,519317,519203,683011,657077,624431,542932",6,4.989,0.249
2024,2024-04-08,745520,681857,"570482,682985,679529,592192,690993,663837,595879,672761,668670",3,4.9855,0.239
2024,2024-04-08,745520,656605,"665833,668804,663647,669261,457705,642133,572191,669707,663698",9,4.994,0.244
2024,2024-04-08,746735,676879,"686554,661388,592885,642715,686217,656555,694192,668930,687401",2,5.023,0.2415
2024,2024-04-08,746735,668933,"656413,668715,687952,600869,663886,682829,669289,666181,669352",6,5.115,0.2575
2024,2024-04-08,744956,622491,"641487,677594,593871,571745,641598,663728,664034,686527,668942",6,5.0215,0.24
2024,2024-04-08,744956,621244,"543807,665489,666182,457759,662139,624415,672386,643396,595281",6,5.1315,0.261
2024,2024-04-08,747142,527054,"607043,596019,624413,682626,683146,516782,621466,643446,621438",3,5.071,0.2565
2024,2024-04-08,747142,450203,"660670,645277,663586,621566,542303,671739,606115,518595,672284",4,5.193,0.27
2024,2024-04-08,745925,572020,"605141,660271,518692,669257,571970,606192,500743,681546,621035",4,5.0405,0.244
2024,2024-04-08,745925,641927,"670242,621043,680777,621439,666397,666135,543877,467793,650489",7,5.1065,0.2535
2024,2024-04-08,745194,605513,"665506,607208,547180,664761,681082,592206,669016,596117,679032",6,5.0755,0.2565
2024,2024-04-08,745194,571945,"680977,502671,669357,571448,671056,672279,691023,691026,687363",3,5.133,0.263
2024,2024-04-08,745034,668874,"514888,676694,663656,608324,676801,665161,547989,643289,605170",0,4.991,0.252
2024,2024-04-08,745034,571760,"543760,608369,694671,666969,694497,669701,665120,668800,665750",2,5.0255,0.241
2024,2024-04-08,746569,668678,"606466,682998,666971,572233,553993,672515,664983,607054,621028",10,5.071,0.249
2024,2024-04-08,746569,607536,"453568,678662,641857,553869,595909,666134,663898,669911,686668",2,5.069,0.2445
2024,2024-04-08,746252,621107,"650490,623912,668227,670623,642708,678554,642350,676609,650907",5,4.9735,0.2265
2024,2024-04-08,746252,542881,"543685,666160,545361,621493,593934,592273,650859,681351,687263",3,5.015,0.234
2024,2024-04-08,745432,665871,"664023,673548,641355,643265,621020,683737,663538,643565,665804",7,5.0145,0.2475
2024,2024-04-08,745432,506433,"593428,665487,630105,592518,640492,673490,669134,701538,688363",4,4.98,0.234
2024,2024-04-08,745363,592866,"696285,608385,657041,608336,608841,660688,545121,702358,671277",2,5.095,0.254
2024,2024-04-08,745363,605483,"808982,527038,664774,624585,656305,573262,642731,672275,605113",5,5.0915,0.257
2024,2024-04-09,745517,663554,"663837,592192,682985,656716,678009,690993,671345,595879,668670",2,4.97,0.231
2024,2024-04-09,745517,527048,"669707,668804,663647,669261,656582,642133,572191,680779,665833",7,5.0275,0.2385
2024,2024-04-09,746981,669203,"683002,668939,669720,656811,663624,656775,681297,602104,622761",6,5.02,0.2465
2024,2024-04-09,746981,678394,"680776,646240,641933,671213,807799,678882,665839,663853,657136",3,5.107,0.2575
2024,2024-04-09,746653,647336,"543257,670032,672820,683734,686676,643217,666150,657557,455117",4,5.0115,0.2465
2024,2024-04-09,746653,671106,"680757,665926,608070,647304,671289,686823,657656,666310,664314",4,5.0065,0.2295
2024,2024-04-09,746732,605452,"687401,661388,592885,642715,641343,656555,686217,668930,663368",7,5.021,0.254
2024,2024-04-09,746732,593423,"663697,666181,687952,600869,641584,682829,668715,656413,663886",4,5.0245,0.232
2024,2024-04-09,745762,640462,"650333,650559,669394,605137,665862,641313,660821,660644,542194",2,5.017,0.2405
2024,2024-04-09,745762,607074,"650402,665742,592450,519317,519203,683011,657077,542932,669224",6,5.0635,0.2485
2024,2024-04-09,744957,669923,"641487,677594,593871,664034,571745,641598,663728,670042,668942",3,5.0045,0.237
2024,2024-04-09,744957,605135,"543807,665489,666182,457759,676914,676391,672386,643396,662139",8,5.057,0.249
2024,2024-04-09,747138,605288,"607043,516782,596019,624413,683146,621438,643446,664056,553882",1,5.073,0.243
2024,2024-04-09,747138,625643,"660670,645277,663586,621566,542303,671739,606115,518595,672284",6,5.0925,0.2545
2024,2024-04-09,746326,664299,"514888,670541,663656,608324,673237,676801,605170,665161,676694",4,5.0325,0.247
2024,2024-04-09,746326,666142,"672580,677951,641658,521692,680118,676369,624428,592669,664728",5,4.933,0.229
2024,2024-04-09,745924,607192,"605141,660271,518692,669257,571970,606192,681546,621035,666158",14,5.04,0.2455
2024,2024-04-09,745924,686973,"666397,621043,666135,621439,669304,670242,650489,680777,668885",6,5.1975,0.2635
2024,2024-04-09,745195,554430,"656941,607208,547180,596117,664761,681082,592206,669016,593160",5,5.023,0.2435
2024,2024-04-09,745195,543243,"680977,502671,575929,571448,669357,671056,672279,691026,687363",5,5.016,0.2415
2024,2024-04-09,745030,622072,"647351,680869,668709,605204,687231,669127,663527,671732,669397",2,5.0925,0.2505
2024,2024-04-09,745030,543135,"543760,669701,608671,666969,641680,677649,665120,694497,665750",8,4.9865,0.246
2024,2024-04-09,746571,518876,"682998,672515,606466,572233,553993,607054,545341,664983,677942",4,5.073,0.2565
2024,2024-04-09,746571,615698,"453568,678662,641857,553869,592178,666134,663898,595909,686668",6,4.9925,0.2405
2024,2024-04-09,746250,650644,"650490,623912,668227,670623,642708,678554,642350,676609,650907",4,5.1095,0.2575
2024,2024-04-09,746250,663776,"543685,593934,545361,621493,592273,543305,694384,681351,650859",6,4.9285,0.225
2024,2024-04-09,745357,672851,"682928,657041,608336,608841,608385,656180,545121,702358,696285",2,5.0155,0.248
2024,2024-04-09,745357,690986,"808982,596103,624585,624424,656305,642731,573262,608596,605113",8,5.0765,0.2505
2024,2024-04-09,745433,676962,"664023,673548,641355,663611,621020,683737,663538,643265,543228",5,5.033,0.251
2024,2024-04-09,745433,605397,"593428,665487,630105,592518,595777,673490,669134,701538,666703",5,4.964,0.2305
2024,2024-04-10,745923,676272,"605141,660271,518692,606192,571970,571771,621035,666211,605131",4,5.015,0.249
2024,2024-04-10,745923,663978,"666397,621043,650489,621439,622534,668885,467793,543877,571657",5,5.0665,0.2515
2024,2024-04-10,745196,605400,"656941,607208,547180,592663,664761,669016,592206,681082,679032",3,5.052,0.25
2024,2024-04-10,745196,458681,"680977,575929,669357,571448,671056,672279,691026,691023,687363",6,5.024,0.2465
2024,2024-04-10,744950,669302,"641487,677594,664034,571745,593871,670042,663728,664238,686527",8,5.008,0.233
2024,2024-04-10,744950,579328,"543807,665489,666182,676914,624415,672386,643396,676391,662139",9,5.018,0.238
2024,2024-04-10,746573,674072,"606466,682998,666971,572233,553993,664983,656464,571466,607054",6,5.07,0.249
2024,2024-04-10,746573,596295,"678662,641857,592178,595909,666134,686668,663898,669911,453568",4,5.1315,0.2665
2024,2024-04-10,745355,571578,"682928,657041,608385,608336,592696,702358,671277,686452,696285",2,5.034,0.2455
2024,2024-04-10,745355,663855,"664774,527038,624424,624585,656305,608596,642731,605113,666149",2,5.041,0.2425
2024,2024-04-10,746247,641793,"650490,668227,680700,670623,678554,668853,676609,642350,666163",4,5.0415,0.2585
2024,2024-04-10,746247,667755,"650859,666160,545361,621493,593934,592273,666176,642136,687263",6,5.082,0.263
2024,2024-04-10,746655,607200,"543257,672820,657757,607680,643217,455117,666150,657557,670032",3,5.051,0.2455
2024,2024-04-10,746655,676440,"680757,665926,608070,671289,686823,657656,666310,681807,677587",2,5.077,0.257
2024,2024-04-10,745429,543294,"664023,673548,641355,666624,683737,621020,643265,665804,663611",2,5.0145,0.2425
2024,2024-04-10,745429,656302,"666703,665487,664954,592518,640492,673490,669134,701538,642180",7,4.952,0.2455
2024,2024-04-10,746728,489119,"694192,661388,592885,642715,686217,641343,663368,687401,668930",0,5.0265,0.255
2024,2024-04-10,746728,668881,"663697,668715,687952,600869,656413,682829,669289,666181,571912",9,5.0395,0.2445
2024,2024-04-10,745763,677960,"650333,656896,669394,665862,660821,641313,650559,624503,663743",1,5.15,0.255
2024,2024-04-10,745763,573186,"683011,665742,592450,663330,519203,650402,657077,542932,624431",7,4.9465,0.2315
2024,2024-04-10,746980,608344,"683002,668939,623993,669720,663624,656775,681297,676059,702616",4,5.098,0.2705
2024,2024-04-10,746980,676710,"680776,641933,646240,671213,663853,677800,807799,624512,666152",6,4.9245,0.23
2024,2024-04-10,746323,681293,"643289,572138,663656,608324,673237,665161,666197,547989,676694",3,5.061,0.249
2024,2024-04-10,746323,607625,"679845,666023,686469,680118,669004,676369,624428,592669,641658",2,4.912,0.2195
2024,2024-04-10,745024,548389,"647351,680869,605204,669127,663527,668709,664913,687231,671732",5,5.1005,0.26
2024,2024-04-10,745024,674003,"543760,608369,694497,666969,669701,641680,665120,608671,665750",7,4.9315,0.23
2024,2024-04-11,747137,500779,"621438,516782,670097,624413,683146,682626,643446,621466,664056",4,5.1165,0.2445
2024,2024-04-11,747137,642216,"657088,645277,663586,621566,542303,594807,671739,606115,644433",1,4.985,0.2435
2024,2024-04-11,746322,686613,"514888,676694,663656,608324,673237,572138,665161,605170,643289",0,5.0745,0.2415
2024,2024-04-11,746322,663903,"672580,641658,686469,680118,669004,676369,679845,666023,664728",4,5.0295,0.247
2024,2024-04-11,745029,676664,"669397,680869,668709,664913,663527,676116,671732,687231,669127",5,5.0065,0.2485
2024,2024-04-11,745029,592351,"543760,608369,694671,666969,641680,665120,669701,570632,665750",9,5.144,0.265
2024,2024-04-11,745601,683003,"642133,668804,663647,658668,457705,572191,665833,669707,680779",8,5.076,0.2625
2024,2024-04-11,745601,624133,"656941,607208,547180,592663,664761,669016,592206,681082,593160",8,5.0085,0.2405
2024,2024-04-11,746977,680570,"683002,668939,669720,656811,663624,656775,681297,676059,702616",5,4.943,0.2295
2024,2024-04-11,746977,676477,"680776,641933,807799,671213,657136,678882,663462,666152,622569",4,5.0805,0.2515
2024,2024-04-12,746491,641154,"622534,650489,670242,680777,543877,571657,668885,467793,666397",7,5.0325,0.2555
2024,2024-04-12,746491,669373,"656716,672761,679529,663837,690993,570482,678009,595879,668670",5,5.0425,0.2455
2024,2024-04-12,745596,663559,"642133,668804,663647,669261,457705,665833,572191,669707,680779",3,4.976,0.245
2024,2024-04-12,745596,650911,"656941,607208,547180,592663,664761,669016,592206,681082,593160",6,4.995,0.2395
2024,2024-04-12,745112,676775,"808982,596103,624585,624424,656305,642731,666149,672275,605113",6,4.998,0.245
2024,2024-04-12,745112,621097,"650490,668227,680700,670623,623912,642708,676609,642350,666163",4,5.11,0.268
2024,2024-04-12,747055,642547,"694192,661388,663368,642715,686217,656555,596142,655316,687401",11,5.023,0.2405
2024,2024-04-12,747055,669330,"683002,681297,602104,656811,622761,676059,669720,702616,543510",3,4.965,0.24
2024,2024-04-12,744954,663372,"678662,641857,592178,553869,666134,660707,663898,595909,686668",4,4.9495,0.243
2024,2024-04-12,744954,592332,"676914,665489,676391,596129,624415,661531,662139,643396,595281",4,5.1185,0.262
2024,2024-04-12,746978,672282,"543685,694384,545361,621493,543305,592273,650859,681351,687263",7,4.975,0.229
2024,2024-04-12,746978,656557,"680776,622569,641933,671213,666915,807799,657136,678882,666152",2,4.9665,0.2435
2024,2024-04-12,745838,608379,"672580,677951,686469,521692,669004,676369,624428,592669,664728",4,5.0145,0.2545
2024,2024-04-12,745838,622663,"607043,516782,596019,624413,683146,682626,643446,621438,664056",4,5.0565,0.246
2024,2024-04-12,746084,608331,"660670,645277,663586,621566,542303,594807,671739,606115,518595",4,5.0815,0.2545
2024,2024-04-12,746084,669432,"650333,605137,669394,650559,665862,541645,656896,542194,660644",5,5.0545,0.252
2024,2024-04-12,746812,671096,"663697,666181,687952,669352,641584,682829,663886,605361,669289",3,5.1285,0.257
2024,2024-04-12,746812,623167,"543257,672820,683734,607680,643217,657557,686676,621545,455117",2,5.053,0.2495
2024,2024-04-12,746408,641540,"543760,673995,694497,666969,669701,694671,641680,665120,665750",3,5.0625,0.2545
2024,2024-04-12,746408,641585,"514888,670541,663656,673237,572138,665161,643289,676694,666197",3,5.0265,0.249
2024,2024-04-12,745679,663623,"682928,657041,545121,608841,608385,592696,656180,683083,702358",5,4.9825,0.242
2024,2024-04-12,745679,621112,"647351,680869,668709,605204,680474,669127,663527,671732,669397",4,5.0955,0.269
2024,2024-04-12,745274,696136,"664023,673548,641355,666624,621020,683737,663538,643565,543228",6,4.987,0.229
2024,2024-04-12,745274,682243,"641487,677594,664034,571745,593871,641598,663728,664238,649966",4,5.139,0.2565
2024,2024-04-12,747217,571927,"680977,502671,669357,571448,575929,663457,672279,691026,687363",2,4.99,0.238
2024,2024-04-12,747217,694297,"606466,682998,666971,572233,553993,672515,664983,592626,607054",4,5.004,0.244
2024,2024-04-12,746162,650633,"593428,665487,630105,592518,640492,673490,669134,701538,666703",4,5.0505,0.2585
2024,2024-04-12,746162,808967,"605141,660271,518692,669257,571970,606192,571771,621035,500743",6,5.038,0.2465
2024,2024-04-13,746656,657376,"683011,665742,592450,519203,650402,657077,665828,624431,663757",7,5.0585,0.2375
2024,2024-04-13,746656,471911,"680757,665926,608070,647304,671289,657656,666310,664314,677587",2,5.013,0.244
2024,2024-04-13,746658,547001,"683011,663330,663757,519203,519317,650402,657077,665828,669224",4,5.028,0.2475
2024,2024-04-13,746658,663474,"686823,665926,608070,647304,657656,664314,681807,672356,677587",1,5.0555,0.2445
2024,2024-04-13,746489,657746,"571657,467793,680777,622534,670242,621439,650489,543877,668885",12,5.0555,0.25
