game_pk,date,season,side,pitcher_id,k_actual,lineup_ids,exp_ks,p_over,p10,p90
745545,2024-08-15,2024,away,680730,6,"682928,660766,695578,665953,671277,660688,669743,677588,696285",4.8494,0.0,2.0,7.0
745545,2024-08-15,2024,home,554430,6,"656941,607208,669016,664761,670276,592663,624641,642215,679032",4.8395,0.0,2.0,7.0
744980,2024-08-15,2024,away,641927,3,"622534,467793,668904,669304,650489,571657,543877,596146,670242",4.78315,0.0,2.0,7.0
744980,2024-08-15,2024,home,674003,2,"543760,669701,663993,666969,694671,673962,641680,608671,665750",4.77765,0.0,2.0,7.0
746843,2024-08-16,2024,away,684320,5,"543807,662139,665489,687462,672386,695238,676391,694388,677870",4.8557,0.0,2.0,7.0
746843,2024-08-16,2024,home,543294,2,"664023,683737,673548,641355,670623,663538,621020,643565,665804",4.85645,0.0,2.0,7.0
746674,2024-08-16,2024,away,547179,3,"686681,677951,686469,521692,669004,657557,680118,666023,664728",4.852,0.0,2.0,7.0
746674,2024-08-16,2024,home,607259,4,"663697,682829,663886,670770,668715,600869,664034,641584,682622",4.85265,0.0,2.0,7.0
745462,2024-08-16,2024,away,669302,6,"645302,668227,663728,677594,593871,670042,686527,571745,457759",4.81685,0.0,2.0,7.0
745462,2024-08-16,2024,home,694973,6,"678225,668804,669707,643396,642133,650559,663647,518735,572191",4.85525,0.0,2.0,7.0
745542,2024-08-16,2024,away,571578,2,"669743,682928,695578,665953,660688,671277,545121,677588,696285",4.84525,0.0,2.0,7.0
745542,2024-08-16,2024,home,605400,4,"656941,607208,547180,664761,592206,592663,681082,669016,670276",4.8044,0.0,2.0,7.0
746438,2024-08-16,2024,away,543037,8,"650402,665742,592450,519317,657077,683011,624431,518934,672724",4.7676,0.0,2.0,7.0
746438,2024-08-16,2024,home,689225,1,"678009,681481,663837,676632,690291,669234,656716,700242,668670",4.7704,0.0,2.0,7.0
745054,2024-08-16,2024,away,669194,6,"682998,664983,545341,621028,666971,680728,553993,672695,677942",4.87505,0.0,2.0,7.0
745054,2024-08-16,2024,home,686752,5,"650490,664040,666624,666139,670764,666185,656577,676609,676356",4.8729,0.0,2.0,7.0
747001,2024-08-16,2024,away,657514,2,"680776,677800,671213,646240,657136,807799,686765,666152,678882",4.8084,0.0,2.0,7.0
747001,2024-08-16,2024,home,669203,7,"681297,623993,683002,663624,656811,702616,656775,602104,543510",4.79405,0.0,2.0,7.0
745784,2024-08-16,2024,away,682610,5,"669364,669394,681146,660821,656537,672640,669065,682073,645305",4.79895,0.0,2.0,7.0
745784,2024-08-16,2024,home,640455,4,"596019,668901,607043,502110,624413,621438,682626,643446,664056",4.7904,0.0,2.0,7.0
744974,2024-08-16,2024,away,680573,1,"622534,467793,596146,668904,669304,670242,650489,680777,666397",4.82955,0.0,2.0,7.0
744974,2024-08-16,2024,home,571760,8,"543760,608369,543257,666969,663993,673962,694671,608348,665750",4.8462,0.0,2.0,7.0
746357,2024-08-16,2024,away,676979,9,"670032,673357,643217,683734,657757,686676,678246,666150,681460",4.84285,0.0,2.0,7.0
746357,2024-08-16,2024,home,681293,5,"514888,670541,673237,665161,605170,676694,701305,643289,572138",4.77435,0.0,2.0,7.0
745949,2024-08-16,2024,away,668909,5,"680757,686823,608070,647304,681807,665926,678877,682177,666310",4.8227,0.0,2.0,7.0
745949,2024-08-16,2024,home,650644,4,"668930,694192,672012,661388,642715,669003,656555,686217,687401",4.83255,0.0,2.0,7.0
745144,2024-08-16,2024,away,680736,3,"660271,605141,518692,606192,666158,669257,500743,595281,571771",4.79825,0.0,2.0,7.0
745144,2024-08-16,2024,home,571945,7,"691026,575929,502054,571448,502671,680977,676475,686780,687363",4.8331,0.0,2.0,7.0
746518,2024-08-16,2024,away,663362,6,"650333,595777,630105,592518,593428,701538,444482,673490,456781",4.80035,0.0,2.0,7.0
746518,2024-08-16,2024,home,615698,5,"453568,678662,686668,641857,663898,669911,595909,607732,687597",4.8393,0.0,2.0,7.0
746189,2024-08-16,2024,away,680885,8,"671739,663586,663897,621566,669221,606115,594807,657656,593160",4.76945,0.0,2.0,7.0
746189,2024-08-16,2024,home,667755,5,"621493,687263,694384,694359,681351,592273,666160,666176,605346",4.857,0.0,2.0,7.0
745463,2024-08-17,2024,away,622491,6,"645302,668227,677594,593871,457759,664238,670042,641598,660844",4.87075,0.0,2.0,7.0
745463,2024-08-17,2024,home,663559,8,"643396,665833,663698,642133,650559,663647,572191,678225,669707",4.85855,0.0,2.0,7.0
746434,2024-08-17,2024,away,607074,5,"650402,665742,592450,669224,519317,657077,683011,518934,665828",4.8504,0.0,2.0,7.0
746434,2024-08-17,2024,home,672456,5,"663837,628451,678009,690993,693307,679529,690291,595879,656716",4.8535,0.0,2.0,7.0
746841,2024-08-17,2024,away,605135,5,"543807,662139,665489,661531,676391,695238,694388,672642,680718",4.85815,0.0,2.0,7.0
746841,2024-08-17,2024,home,657006,3,"664023,683737,673548,641355,670623,663538,621020,691718,665804",4.8044,0.0,2.0,7.0
745049,2024-08-17,2024,away,668678,3,"606466,664983,666971,605137,682998,553993,621028,672695,645444",4.8373,0.0,2.0,7.0
745049,2024-08-17,2024,home,605488,7,"650490,664040,666624,666139,691406,666185,676356,670764,656577",4.83885,0.0,2.0,7.0
745785,2024-08-17,2024,away,676974,3,"669364,669394,660821,681146,656537,669065,672640,660644,663743",4.7887,0.0,2.0,7.0
745785,2024-08-17,2024,home,622663,8,"596019,668901,607043,502110,624413,621438,682626,643446,664056",4.8436,0.0,2.0,7.0
745537,2024-08-17,2024,away,669022,6,"669743,682928,660766,695578,665953,545121,656180,671277,696285",4.8432,0.0,3.0,7.0
745537,2024-08-17,2024,home,650911,4,"656941,607208,547180,664761,592206,592663,642215,624641,679032",4.843,0.0,2.0,7.0
746675,2024-08-17,2024,away,608379,9,"672580,624428,686469,669004,592669,666023,641658,657557,680118",4.84905,0.0,2.0,7.0
746675,2024-08-17,2024,home,666157,2,"669289,682829,663886,656413,666181,600869,571912,641584,682622",4.8529,0.0,3.0,7.0
746997,2024-08-17,2024,away,678394,6,"680776,608701,641933,646240,643376,663853,671213,807799,678882",4.84135,0.0,2.0,7.0
746997,2024-08-17,2024,home,700249,6,"681297,623993,683002,656811,663624,702616,656775,650391,668939",4.7942,0.0,2.0,7.0
744977,2024-08-17,2024,away,701581,6,"650489,663616,668904,669304,467793,596146,571657,543877,668885",4.849,0.0,2.0,7.0
744977,2024-08-17,2024,home,543135,6,"543760,608369,663993,666969,694671,673962,641680,608348,665750",4.83405,0.0,2.0,7.0
745626,2024-08-17,2024,away,806185,5,"666149,664774,671218,624424,656305,592192,672275,669477,687529",4.83665,0.0,2.0,7.0
745626,2024-08-17,2024,home,674370,6,"671732,667670,668709,609280,669127,663527,680869,687231,680474",4.77895,0.0,2.0,7.0
746355,2024-08-17,2024,away,623167,1,"670032,673357,643217,683734,657757,672820,666150,642020,681460",4.86735,0.0,2.0,7.0
746355,2024-08-17,2024,home,686613,6,"514888,676801,673237,665161,572138,605170,676694,694376,643289",4.84835,0.0,2.0,7.0
745140,2024-08-17,2024,away,676272,1,"660271,605141,518792,669257,666158,500743,681624,595281,571771",4.7685,0.0,2.0,7.0
745140,2024-08-17,2024,home,669467,5,"691026,676475,575929,680977,571448,663457,502671,669357,687363",4.83605,0.0,2.0,7.0
745952,2024-08-17,2024,away,676440,7,"680757,686823,608070,647304,657041,665926,671289,678877,595978",4.85045,0.0,2.0,7.0
745952,2024-08-17,2024,home,642547,3,"668930,694192,596142,661388,642715,641343,686217,669003,687401",4.8625,0.0,2.0,7.0
746515,2024-08-17,2024,away,656302,5,"595777,456781,593428,592518,630105,673490,444482,669134,669369",4.8615,0.0,2.0,7.0
746515,2024-08-17,2024,home,607536,3,"453568,678662,686668,641857,663898,669911,595909,687597,691011",4.8569,0.0,2.0,7.0
746190,2024-08-17,2024,away,519242,10,"671739,663586,663897,621566,669221,657656,672284,606115,593160",4.7966,0.0,2.0,7.0
746190,2024-08-17,2024,home,656288,3,"621493,687263,694384,607680,681351,592273,666176,683021,605346",4.7855,0.0,2.0,7.0
745786,2024-08-18,2024,away,678368,4,"669364,669394,681146,660821,656537,656896,665506,672640,663743",4.84985,0.0,2.0,7.0
745786,2024-08-18,2024,home,621112,4,"596019,668901,682626,624413,664056,502110,578428,621438,643446",4.791,0.0,2.0,7.0
746999,2024-08-18,2024,away,676710,4,"680776,608701,671213,646240,641933,807799,681508,678882,643376",4.80455,0.0,2.0,7.0
746999,2024-08-18,2024,home,544150,6,"681297,596103,683002,650391,668939,663624,702616,656775,602104",4.7708,0.0,2.0,7.0
745464,2024-08-18,2024,away,669923,5,"645302,677594,663728,670042,664238,457759,686527,668942,660844",4.84225,0.0,2.0,7.0
745464,2024-08-18,2024,home,663765,4,"675961,668804,665833,663698,642133,656582,572191,678225,669707",4.8467,0.0,2.0,7.0
745539,2024-08-18,2024,away,663623,5,"682928,669743,695578,660688,671277,665953,545121,660766,696285",4.84375,0.0,2.0,7.0
745539,2024-08-18,2024,home,592836,3,"656941,607208,664761,592206,681082,669016,624641,670276,596117",4.8422,0.0,2.0,7.0
746676,2024-08-18,2024,away,663903,6,"672580,677951,686469,521692,592669,666023,624428,669004,664728",4.85685,0.0,2.0,7.0
746676,2024-08-18,2024,home,671096,4,"663697,682829,668715,670770,600869,656413,669289,664034,571912",4.8604,0.0,3.0,7.0
745051,2024-08-18,2024,away,518876,4,"672695,682998,666971,677942,664983,592626,553993,680728,621028",4.85955,0.0,3.0,7.0
745051,2024-08-18,2024,home,656876,2,"666624,664040,676609,642350,691406,656577,676356,670764,666185",4.8444,0.0,2.0,7.0
746359,2024-08-18,2024,away,681066,5,"670032,673357,643217,683734,686676,678246,672820,666150,605154",4.80985,0.0,2.0,7.0
746359,2024-08-18,2024,home,664285,9,"514888,665161,673237,676694,694376,701305,643289,676801,694175",4.82095,0.0,2.0,7.0
745948,2024-08-18,2024,away,594902,5,"680757,686823,608070,647304,657041,665926,678877,671289,595978",4.7772,0.0,2.0,7.0
745948,2024-08-18,2024,home,607067,5,"668930,694192,661388,642715,669003,656555,686217,687401,606992",4.84795,0.0,2.0,7.0
745139,2024-08-18,2024,away,477132,2,"660271,605141,666158,606192,500743,595281,571771,605131,605113",4.82685,0.0,2.0,7.0
745139,2024-08-18,2024,home,543243,6,"691026,575929,676475,571448,502671,680977,691023,667463,687363",4.87565,0.0,3.0,7.0
746838,2024-08-18,2024,away,670102,7,"543807,676391,665489,672642,695238,680718,676914,694388,661531",4.8125,0.0,2.0,7.0
746838,2024-08-18,2024,home,684007,6,"664023,623520,673548,641355,663538,621020,691718,643565,665804",4.8471,0.0,2.0,7.0
744975,2024-08-18,2024,away,641154,3,"650489,669304,543877,680777,670242,467793,668885,596146,666397",4.78715,0.0,2.0,7.0
744975,2024-08-18,2024,home,641816,1,"543760,608369,669701,666969,663993,673962,608671,608348,665750",4.79685,0.0,2.0,7.0
746516,2024-08-18,2024,away,605397,6,"650333,595777,630105,592518,593428,701538,444482,642180,669369",4.79645,0.0,2.0,7.0
746516,2024-08-18,2024,home,687134,2,"453568,663898,686668,641857,669911,607732,656541,687597,668845",4.8398,0.0,2.0,7.0
745621,2024-08-18,2024,away,605483,10,"666149,664774,671218,656305,666464,689172,573262,672275,687529",4.7712,0.0,2.0,7.0
745621,2024-08-18,2024,home,676664,9,"647351,667670,668709,609280,669127,664913,680869,671732,680474",4.8388,0.0,2.0,7.0
746186,2024-08-18,2024,away,450203,7,"671739,663897,542303,621566,657656,672284,606115,669221,593160",4.85795,0.0,2.0,7.0
746186,2024-08-18,2024,home,686799,0,"621493,687263,694384,607680,592273,681351,666176,666160,683021",4.84815,0.0,2.0,7.0
746431,2024-08-18,2024,away,573186,5,"650402,665742,592450,663757,691176,669224,683011,700250,665828",4.8521,0.0,2.0,7.0
746431,2024-08-18,2024,home,669373,5,"678009,682985,663837,681481,690993,679529,690291,700242,656716",4.85965,0.0,3.0,7.0
746027,2024-08-19,2024,away,694297,4,"682998,664983,592626,666971,656976,680728,553993,672695,621028",4.82015,0.0,2.0,7.0
746027,2024-08-19,2024,home,670124,2,"669364,669394,681146,660821,656537,681393,672640,669065,663743",4.80415,0.0,2.0,7.0
744898,2024-08-19,2024,away,687924,2,"663697,682829,663886,670770,668715,600869,656413,641584,669289",4.7887,0.0,2.0,7.0
744898,2024-08-19,2024,home,592332,5,"543807,662139,665489,687462,672386,695238,676391,676914,680718",4.81975,0.0,2.0,7.0
745780,2024-08-19,2024,away,669432,5,"656775,668939,683002,623993,663624,656811,681297,602104,702616",4.84915,0.0,2.0,7.0
745780,2024-08-19,2024,home,656849,8,"596019,668901,502110,624413,516782,608385,682626,621438,664056",4.86335,0.0,3.0,7.0
744976,2024-08-19,2024,away,682847,7,"643396,668804,665833,663698,642133,518735,641856,669707,678225",4.78235,0.0,2.0,7.0
744976,2024-08-19,2024,home,641540,4,"543760,608369,669701,666969,663993,673962,694671,641680,665750",4.85165,0.0,2.0,7.0
746351,2024-08-19,2024,away,656557,8,"680776,641933,608701,646240,663853,643376,671213,807799,678882",4.7874,0.0,2.0,7.0
746351,2024-08-19,2024,home,579328,7,"514888,670541,673237,665161,701305,676694,676801,643289,694376",4.8312,0.0,2.0,7.0
746270,2024-08-19,2024,away,608334,4,"621493,687263,694384,607680,543685,681351,592273,666160,666176",4.85925,0.0,2.900000000000091,7.0
746270,2024-08-19,2024,home,607625,8,"672580,677951,686469,521692,669004,666023,641658,657557,664728",4.8199,0.0,2.0,7.0
745620,2024-08-19,2024,away,671737,2,"650490,664040,676609,666139,691406,666185,642350,670764,656577",4.84305,0.0,2.0,7.0
745620,2024-08-19,2024,home,671212,6,"671732,667670,668709,609280,669127,664913,647351,680869,680474",4.8546,0.0,2.0,7.0
745380,2024-08-19,2024,away,805673,1,"650489,622534,668904,680777,467793,596146,666397,543877,669304",4.7838,0.0,2.0,7.0
745380,2024-08-19,2024,home,650633,6,"650333,595777,630105,592518,593428,701538,669369,543309,642180",4.78435,0.0,2.0,7.0
745294,2024-08-19,2024,away,686563,4,"670032,673357,683734,686676,678246,657757,666150,643217,681460",4.845,0.0,2.0,7.0
745294,2024-08-19,2024,home,690986,5,"666149,664774,671218,624424,656305,573262,642731,687529,592200",4.7802,0.0,2.0,7.0
746109,2024-08-19,2024,away,693433,5,"645302,668227,663728,677594,593871,670042,457759,668942,660844",4.853,0.0,2.0,7.0
746109,2024-08-19,2024,home,694813,10,"660271,605141,518692,606192,666158,669257,571970,500743,669242",4.82565,0.0,2.0,7.0
746029,2024-08-20,2024,away,593958,5,"682998,672695,545341,656976,666971,664983,553993,621028,645444",4.8744,0.0,2.0,7.0
746029,2024-08-20,2024,home,665795,3,"669364,669394,681146,656537,681393,672640,660821,669065,660644",4.86425,0.0,2.0,7.0
744814,2024-08-20,2024,away,596295,5,"453568,678662,686668,641857,663898,669911,666134,687597,691011",4.8271,0.0,2.0,7.0
744814,2024-08-20,2024,home,687792,7,"669743,682928,665953,695578,608336,683083,660688,677588,696285",4.7852,0.0,2.0,7.0
745707,2024-08-20,2024,away,571510,2,"680757,608070,671289,681807,678877,665926,595978,657041,677587",4.8414,0.0,2.0,7.0
745707,2024-08-20,2024,home,661563,3,"650402,665742,592450,663757,657077,669224,683011,518934,665828",4.77395,0.0,2.0,7.0
744896,2024-08-20,2024,away,686730,3,"663697,656413,663886,666181,668715,664034,641584,682622,669289",4.7739,0.0,2.0,7.0
744896,2024-08-20,2024,home,621244,7,"543807,672642,676914,695238,672386,687462,694388,677870,680718",4.86305,0.0,2.0,7.0
745782,2024-08-20,2024,away,665152,7,"656775,663624,683002,623993,650391,681297,602104,543510,702616",4.87265,0.0,3.0,7.0
745782,2024-08-20,2024,home,500779,3,"596019,668901,607043,502110,624413,664056,682626,643446,621438",4.85305,0.0,2.0,7.0
747083,2024-08-20,2024,away,554430,8,"656941,607208,547180,664761,592206,681082,592663,669016,679032",4.82975,0.0,2.0,7.0
747083,2024-08-20,2024,home,625643,10,"671739,657656,542303,621566,669221,594807,606115,570482,593160",4.7993,0.0,2.0,7.0
745136,2024-08-20,2024,away,593423,3,"668930,694192,669003,661388,642715,596142,656555,686217,687401",4.82785,0.0,2.0,7.0
745136,2024-08-20,2024,home,607200,2,"691026,502054,575929,680977,571448,663457,502671,669357,681517",4.849,0.0,2.0,7.0
746839,2024-08-20,2024,away,656412,1,"678009,682985,663837,628451,690993,679529,690291,693307,595879",4.8063,0.0,2.0,7.0
746839,2024-08-20,2024,home,665871,7,"664023,683737,673548,641355,670623,663538,621020,691718,665804",4.815,0.0,2.0,7.0
744978,2024-08-20,2024,away,656605,9,"643396,668804,663698,642133,650559,665833,669707,572191,675961",4.81675,0.0,2.0,7.0
744978,2024-08-20,2024,home,674003,8,"543760,608369,669701,666969,663993,673962,641680,608348,665750",4.8078,0.0,2.0,7.0
746349,2024-08-20,2024,away,601713,2,"680776,608701,671213,646240,641933,807799,643376,666152,678882",4.8452,0.0,2.0,7.0
746349,2024-08-20,2024,home,669854,6,"514888,670541,673237,665161,572138,643289,676694,694376,605170",4.8094,0.0,2.0,7.0
746266,2024-08-20,2024,away,542881,2,"621493,687263,694384,607680,681351,543685,592273,666176,605346",4.8249,0.0,2.0,7.0
746266,2024-08-20,2024,home,666142,9,"686681,677951,686469,521692,592669,666023,657557,680118,669004",4.7904,0.0,2.0,7.0
745624,2024-08-20,2024,away,669358,4,"650490,664040,666624,676609,666139,676356,670764,542963,642350",4.8639,0.0,2.0,7.0
745624,2024-08-20,2024,home,683155,5,"671732,667670,668709,609280,669127,664913,647351,680869,687231",4.78485,0.0,2.0,7.0
745374,2024-08-20,2024,away,641927,5,"663616,668904,467793,666397,669304,543877,650489,596146,668885",4.78895,0.0,2.0,7.0
745374,2024-08-20,2024,home,527048,2,"650333,595777,630105,592518,593428,701538,669369,669134,456781",4.80635,0.0,2.0,7.0
745295,2024-08-20,2024,away,663436,5,"672820,673357,643217,683734,657757,686676,678246,666150,681460",4.78905,0.0,2.0,7.0
745295,2024-08-20,2024,home,592662,9,"666149,664774,671218,592192,656305,573262,642731,687529,592200",4.8558,0.0,2.0,7.0
746107,2024-08-20,2024,away,682243,5,"686527,677594,663728,457759,668227,664238,571745,668942,660844",4.78265,0.0,2.0,7.0
746107,2024-08-20,2024,home,621111,1,"660271,605141,518692,606192,666158,669257,571970,669242,518792",4.8387,0.0,2.0,7.0
745781,2024-08-21,2024,away,608344,2,"656775,668939,683002,623993,663624,650391,681297,602104,702616",4.79045,0.0,2.0,7.0
745781,2024-08-21,2024,home,640455,9,"596019,668901,502110,607043,624413,516782,578428,682626,608385",4.80195,0.0,2.0,7.0
746350,2024-08-21,2024,away,681867,4,"680776,677800,671213,646240,608701,807799,657136,666152,678882",4.7752,0.0,2.0,7.0
746350,2024-08-21,2024,home,434378,6,"608324,670541,673237,665161,605170,676694,643289,701305,663550",4.8803,0.0,3.0,7.0
744973,2024-08-21,2024,away,593334,4,"643396,668804,678225,642133,650559,665833,669707,518735,641856",4.79625,0.0,2.0,7.0
744973,2024-08-21,2024,home,571760,8,"543760,608369,677649,666969,663993,673962,694671,608671,543257",4.83715,0.0,2.0,7.0
745297,2024-08-21,2024,away,676979,4,"670032,673357,643217,667452,657757,686676,672820,666150,681460",4.85515,0.0,2.0,7.0
745297,2024-08-21,2024,home,657277,6,"666149,592192,671218,656305,573262,642731,624424,592200,687529",4.8259,0.0,2.0,7.0
745375,2024-08-21,2024,away,680573,7,"622534,663616,668904,670242,571657,669304,666397,543877,668885",4.86025,0.0,2.0,7.0
745375,2024-08-21,2024,home,663362,3,"650333,456781,630105,669369,669200,701538,669134,543309,642180",4.80225,0.0,2.0,7.0
746028,2024-08-21,2024,away,656756,4,"682998,664983,592626,621028,645444,666971,553993,641645,672695",4.78285,0.0,2.0,7.0
746028,2024-08-21,2024,home,682610,3,"669364,669394,660821,681393,656537,672640,669065,682073,663743",4.79225,0.0,2.0,7.0
744812,2024-08-21,2024,away,685299,2,"453568,678662,686668,641857,663898,669911,666134,687597,691011",4.81475,0.0,2.0,7.0
744812,2024-08-21,2024,home,680730,6,"669743,682928,695578,660688,671277,677588,665953,608336,696285",4.8204,0.0,2.0,7.0
745704,2024-08-21,2024,away,676282,5,"686823,657041,677587,681807,647304,678877,665926,671289,595978",4.8668,0.0,2.0,7.0
